ticker,date,sentiment_score,uncertainty_score,sentiment_score_qa,uncertainty_score_qa
EA,2019-10-29,0.497742,0.004448,0.19226,0.009707
EA,2018-05-08,0.392191,0.007032,0.163724,0.009184
EA,2019-07-30,0.407565,0.00449,0.197361,0.008193
EA,2019-02-05,0.205899,0.006155,0.203601,0.010379
EA,2021-05-11,0.534737,0.004271,0.27261,0.006796
EA,2021-02-02,0.528225,0.006028,0.218263,0.010477
EA,2024-05-07,0.26337,0.00403,0.25601,0.005801
EA,2021-08-04,0.581433,0.003601,0.2708,0.008854
EA,2022-02-01,0.510425,0.006673,0.272934,0.005289
EA,2018-10-30,0.330467,0.004446,0.226424,0.00852
CTRA,2020-07-31,0.192988,0.012658,0.138388,0.0123
CTRA,2020-05-01,0.226171,0.010906,0.163385,0.011563
CTRA,2018-07-27,0.221343,0.008185,0.131969,0.009033
CTRA,2019-04-26,0.517498,0.004174,0.212808,0.010485
CTRA,2021-07-30,0.511292,0.010276,0.198802,0.012721
CTRA,2020-10-30,0.617142,0.007808,0.245973,0.008504
CTRA,2019-02-22,0.449344,0.009547,0.150584,0.00696
CTRA,2021-02-24,0.389707,0.005455,0.189241,0.009432
CTRA,2020-02-21,0.432238,0.011121,0.134518,0.009296
CTRA,2019-10-25,0.458978,0.013814,0.149174,0.009848
CTRA,2019-07-26,0.509319,0.013995,0.061339,0.011635
CTRA,2021-04-30,0.367913,0.006567,0.208949,0.010755
CTRA,2018-10-26,0.333598,0.008355,0.197068,0.008547
EH,2022-05-31,0.308725,0.003647,0.142432,0.004416
EH,2022-03-29,0.386695,0.004038,0.266481,0.008286
EH,2022-08-18,0.417881,0.003223,0.235267,0.005726
EH,2020-08-25,0.414478,0.008969,0.154139,0.004175
EH,2020-12-03,0.532165,0.00377,0.150891,0.00472
EH,2021-04-16,0.392545,0.00478,0.27317,0.006178
EH,2020-05-29,0.523681,0.005988,0.132151,0.008813
EH,2021-08-25,0.464201,0.003824,0.210044,0.006897
EH,2021-12-02,0.354458,0.004857,0.456626,0.005949
ODFL,2022-02-02,0.541751,0.008825,0.298081,0.010753
ODFL,2018-10-25,0.41064,0.013108,0.205106,0.012873
ODFL,2019-02-07,0.298838,0.011323,0.225104,0.012994
ODFL,2022-04-27,0.39559,0.011466,0.231747,0.009274
ODFL,2019-07-25,0.262627,0.010323,0.157599,0.009743
ODFL,2021-10-27,0.340515,0.008519,0.215165,0.007453
ODFL,2020-07-30,0.227352,0.015945,0.196794,0.009429
ODFL,2021-07-28,0.624586,0.008929,0.23745,0.011913
ODFL,2022-07-27,0.585014,0.010842,0.140903,0.010036
ODFL,2021-04-22,0.57109,0.010101,0.21188,0.008161
ODFL,2019-04-25,0.228346,0.008992,0.116213,0.010973
ODFL,2019-10-24,0.062739,0.007817,0.078134,0.013572
ODFL,2020-10-27,0.419023,0.01162,0.217597,0.008485
ODFL,2021-02-04,0.542959,0.011487,0.286777,0.009608
ODFL,2020-04-23,0.071778,0.010964,0.055045,0.013189
ODFL,2020-02-06,0.083796,0.007595,0.152362,0.008908
EEFT,2019-07-24,0.512251,0.005372,0.227152,0.012684
EEFT,2021-07-28,0.45409,0.006458,0.165308,0.008316
EEFT,2021-10-21,0.568199,0.007097,0.159736,0.009568
EEFT,2020-10-28,0.480413,0.00914,0.145664,0.006724
EEFT,2021-02-10,0.44105,0.00546,0.178178,0.008799
EEFT,2020-04-29,0.243272,0.012207,0.092218,0.012375
EEFT,2019-04-30,0.517585,0.005912,0.199835,0.006681
EEFT,2021-04-30,0.583791,0.006843,0.213534,0.011307
EEFT,2020-07-29,0.411195,0.009828,0.160487,0.006289
EEFT,2020-02-11,0.595107,0.006941,0.175646,0.009594
EEFT,2019-10-23,0.529125,0.007134,0.150389,0.009082
EXC,2019-08-01,0.218744,0.005262,0.038641,0.006248
EXC,2021-05-05,0.102885,0.006158,0.130522,0.009528
EXC,2019-05-02,0.435928,0.00452,0.154474,0.010186
EXC,2020-11-03,0.299016,0.005749,0.09414,0.007827
EXC,2021-11-06,0.391246,0.007009,0.201332,0.009254
EXC,2021-08-06,0.401937,0.004283,0.142575,0.004426
EXC,2020-08-04,0.359812,0.006001,0.117521,0.006973
EXC,2019-10-31,0.290026,0.005188,0.110728,0.009206
EXC,2020-05-08,-0.074262,0.00979,0.051967,0.009729
EXC,2018-11-01,0.3049,0.004028,0.157487,0.005915
EXC,2020-02-11,0.437516,0.005515,0.137532,0.009079
EXC,2019-02-08,0.501648,0.003807,0.135941,0.00692
FDX,2019-06-25,0.323847,0.007564,0.12756,0.008261
FDX,2020-09-15,0.400389,0.008225,0.247415,0.006569
FDX,2018-12-18,0.219235,0.008357,0.270616,0.004414
FDX,2024-03-21,0.340839,0.003373,0.249434,0.005983
FDX,2023-09-20,0.36534,0.004799,0.284529,0.00717
FDX,2020-06-30,0.30946,0.006429,0.210571,0.008144
FDX,2021-12-16,0.442796,0.00758,0.274312,0.005723
FDX,2019-09-17,0.317679,0.005596,0.037151,0.007509
FDX,2019-12-17,0.226157,0.006281,0.133794,0.006776
FDX,2023-03-16,0.036573,0.004856,0.217409,0.009577
FDX,2021-06-24,0.53005,0.005095,0.259998,0.007011
FDX,2022-09-22,0.131371,0.003162,0.106651,0.008233
FDX,2017-12-19,0.555668,0.006748,0.239895,0.007232
FDX,2024-06-25,0.507958,0.006302,0.287474,0.006464
FDX,2021-09-21,0.29618,0.00697,0.193779,0.007807
FDX,2020-03-17,0.309519,0.006801,0.114514,0.011559
FDX,2023-12-19,0.235299,0.003635,0.13245,0.007749
FDX,2018-09-17,0.419426,0.009384,0.228304,0.006764
FDX,2023-06-20,0.247071,0.005419,0.139222,0.007926
FDX,2020-12-17,0.44372,0.005133,0.247838,0.006102
FDX,2021-03-18,0.479728,0.007363,0.250825,0.00872
FDX,2022-03-17,0.302296,0.006636,0.247309,0.007102
FDX,2022-12-20,0.334021,0.005613,0.195941,0.007576
FDX,2022-06-23,0.351491,0.008634,0.225779,0.007551
FDX,2018-06-19,0.525152,0.006175,0.326884,0.006713
FDX,2018-03-20,0.504662,0.006431,0.280777,0.005514
CRTO,2023-05-03,0.488933,0.007183,0.17802,0.00753
CRTO,2021-05-05,0.444548,0.002998,0.221455,0.006917
CRTO,2022-10-28,0.458077,0.007374,0.15988,0.008819
CRTO,2024-05-02,0.579659,0.0044,0.231025,0.005971
CRTO,2024-08-01,0.65974,0.002525,0.206281,0.007474
CRTO,2024-02-07,0.569957,0.005712,0.199867,0.006861
CRTO,2022-08-03,0.617958,0.008315,0.143406,0.007721
CRTO,2022-02-09,0.610666,0.00482,0.154492,0.006333
CRTO,2020-10-28,0.37424,0.006221,0.142504,0.007668
CRTO,2021-02-10,0.352084,0.004165,0.160226,0.007452
CRTO,2021-11-03,0.654451,0.003979,0.201054,0.009555
CRTO,2020-04-29,0.06299,0.008993,0.147986,0.006651
CRTO,2019-04-30,0.227779,0.007631,0.171773,0.00864
CRTO,2018-10-31,0.116312,0.010695,0.112145,0.007855
CRTO,2022-05-04,0.496779,0.005178,0.190453,0.007097
CRTO,2020-07-29,0.100641,0.00833,0.12224,0.007025
CRTO,2020-02-11,-0.09144,0.008081,0.071177,0.00587
CRTO,2023-02-08,0.527664,0.007464,0.240232,0.006329
CRTO,2023-08-02,0.490131,0.005186,0.197202,0.006196
CRTO,2021-08-04,0.54829,0.002417,0.216856,0.007378
CRTO,2019-07-31,0.311142,0.007927,0.213749,0.007321
CRTO,2023-11-02,0.524236,0.006381,0.27098,0.004838
AAON,2019-08-01,0.252307,0.006413,0.062905,0.011948
AAON,2019-05-02,0.214157,0.009125,0.2033,0.010297
AAON,2021-08-06,0.263358,0.005553,-0.020862,0.01213
AAON,2019-10-31,0.051531,0.005396,0.118646,0.006827
AAON,2020-11-05,0.241842,0.006795,0.177451,0.005917
AAON,2020-05-07,0.062932,0.006742,-0.067975,0.00809
AAON,2021-02-25,0.365297,0.007384,0.107998,0.012575
AAON,2020-08-07,0.01237,0.007649,0.129018,0.008497
AAON,2018-11-01,-0.064407,0.007488,0.088385,0.009621
AAON,2021-11-04,0.050285,0.007576,0.126576,0.006518
AAON,2019-02-28,0.145783,0.007651,0.105657,0.008239
AAON,2021-05-06,0.036755,0.012321,0.179521,0.008874
AAON,2020-02-27,0.367665,0.006646,0.08037,0.008078
AMSWA,2019-11-21,0.044667,0.010435,0.311153,0.004837
AMSWA,2022-08-24,0.284728,0.00978,0.274892,0.011093
AMSWA,2022-02-23,0.501557,0.011426,0.240565,0.006421
AMSWA,2018-06-21,0.184026,0.010204,0.3091,0.012476
AMSWA,2020-11-19,-0.081712,0.009206,0.268285,0.007002
AMSWA,2019-06-19,-0.10481,0.009962,0.220537,0.007737
AMSWA,2019-02-20,0.119313,0.010048,0.22821,0.010975
AMSWA,2021-06-08,0.220879,0.00932,0.243072,0.009141
AMSWA,2020-08-26,0.275942,0.009477,0.236748,0.011709
AMSWA,2022-06-08,0.417079,0.013018,0.207231,0.007609
AMSWA,2020-02-20,0.397631,0.010748,0.35107,0.004948
AMSWA,2020-06-18,0.259624,0.009859,0.217763,0.01072
AMSWA,2021-11-18,0.490731,0.012115,0.235776,0.007654
AMSWA,2019-08-28,0.240193,0.011392,0.228232,0.009482
AMSWA,2021-08-25,0.462677,0.010128,0.255258,0.011743
AUTL,2020-03-03,0.343667,0.007699,0.097847,0.005269
AUTL,2019-11-07,0.151986,0.006753,0.119156,0.010267
AUTL,2020-05-07,0.176603,0.008441,0.139969,0.010187
AUTL,2019-08-08,0.162634,0.009239,0.168218,0.007504
ALPN,2021-03-18,0.383232,0.009439,0.313707,0.019157
EGIO,2019-10-16,0.490447,0.010284,0.257814,0.008816
EGIO,2021-04-29,0.239732,0.010209,0.172652,0.007644
EGIO,2020-10-22,0.433194,0.008478,0.136885,0.007062
EGIO,2021-02-11,0.20623,0.01238,0.132999,0.003191
EGIO,2019-01-30,0.397181,0.009166,0.163993,0.007258
EGIO,2020-07-20,0.535357,0.009826,0.243076,0.010547
EGIO,2020-01-29,0.539398,0.008319,0.205616,0.007152
EGIO,2021-07-29,0.566191,0.01391,0.217026,0.005707
EGIO,2022-01-20,0.587442,0.003508,0.310239,0.006273
EGIO,2019-07-17,0.458928,0.008594,0.126375,0.00733
EGIO,2020-04-23,0.443673,0.009894,0.140539,0.008545
EGIO,2018-07-19,0.425053,0.009822,0.12773,0.009025
EGIO,2019-04-17,0.311608,0.008884,0.202142,0.007128
EGIO,2021-11-04,0.471364,0.00614,0.276298,0.004734
EGIO,2022-04-28,0.601154,0.005963,0.280649,0.006639
DXPE,2018-11-05,0.553312,0.004447,0.160883,0.009011
DXPE,2019-03-07,0.516558,0.00366,0.043197,0.010618
DXPE,2019-11-07,0.512226,0.002895,0.133261,0.005881
DXPE,2019-08-06,0.472966,0.003965,0.091197,0.006829
DXPE,2019-05-07,0.478921,0.007225,0.052083,0.004958
DXPE,2020-05-08,-0.062999,0.006253,-0.074349,0.011062
DXPE,2021-03-09,0.170723,0.006012,0.191221,0.006791
DXPE,2021-05-07,0.44829,0.005164,0.186537,0.008821
DXPE,2020-03-06,0.210823,0.003237,-0.016616,0.010261
AAOI,2022-08-04,-0.205802,0.00975,0.107289,0.014144
AAOI,2022-02-24,0.040502,0.009876,0.069764,0.009709
AAOI,2019-02-21,0.170427,0.01138,0.113751,0.016625
AAOI,2019-08-07,0.156307,0.0111,0.151869,0.010796
AAOI,2019-05-08,0.142023,0.010775,0.23253,0.009074
AAOI,2019-11-06,0.1204,0.01273,0.125175,0.01337
AAOI,2020-11-05,0.012633,0.013088,0.145418,0.012422
AAOI,2021-02-25,-0.094307,0.008343,0.143128,0.012118
AAOI,2020-08-07,0.192971,0.007921,0.136874,0.010913
AAOI,2021-08-05,-0.057699,0.010469,0.065015,0.013913
AAOI,2021-11-04,-0.391499,0.011765,0.077123,0.014337
AAOI,2021-05-06,0.012424,0.010934,0.102288,0.012308
AAOI,2018-11-07,0.087613,0.01018,0.068335,0.009977
AAOI,2020-02-27,0.139978,0.012778,0.255695,0.014322
BRLT,2022-05-12,0.540043,0.009931,0.32199,0.006637
BRLT,2021-11-12,0.527515,0.005102,0.33657,0.005911
BRLT,2022-08-11,0.655919,0.007254,0.34469,0.005817
BRLT,2022-03-16,0.608561,0.005795,0.385193,0.006849
AWH,2021-05-13,0.370519,0.011448,0.165735,0.009225
AWH,2022-03-23,0.481021,0.011522,0.221508,0.009969
AWH,2021-11-10,0.326231,0.009196,0.208919,0.004866
AWH,2021-03-25,0.403535,0.009806,0.163144,0.008384
AWH,2022-08-10,0.250284,0.008665,0.186375,0.009181
AWH,2021-08-12,0.497372,0.009873,0.268101,0.004736
FLXS,2021-10-26,0.315634,0.008929,0.358902,0.0
FLXS,2022-04-26,0.110687,0.009469,0.104107,0.006984
FLXS,2022-01-25,0.155542,0.009955,0.107655,0.011713
FLXS,2021-01-26,0.026394,0.010607,0.236895,0.005539
FLXS,2022-08-23,0.062484,0.008799,0.187903,0.011467
FLXS,2021-08-24,0.255871,0.009412,0.25419,0.009229
FLXS,2021-04-27,0.225578,0.007407,0.175863,0.007868
CASY,2020-12-08,0.261082,0.010879,0.172253,0.011907
CASY,2017-12-12,0.458693,0.010248,0.105693,0.013487
CASY,2019-12-10,0.258635,0.011116,0.169424,0.012419
CASY,2022-09-08,0.409724,0.006348,0.176312,0.007241
CASY,2022-03-09,0.541069,0.005728,0.147091,0.007128
CASY,2020-09-09,0.358763,0.011025,0.223536,0.007967
CASY,2021-06-09,0.427934,0.007912,0.197617,0.009496
CASY,2019-09-10,0.399913,0.010017,0.180133,0.012646
CASY,2022-06-08,0.569552,0.009224,0.188038,0.008159
CASY,2018-06-12,0.404711,0.006942,0.170562,0.017825
CASY,2021-12-08,0.501194,0.009671,0.17906,0.005479
CASY,2021-03-09,0.294489,0.008224,0.086566,0.006722
CASY,2018-12-11,0.312711,0.010675,0.197933,0.011299
CASY,2018-09-11,0.486319,0.009515,0.230816,0.016219
CASY,2021-09-08,0.477328,0.009057,0.254509,0.008791
CASY,2019-06-11,0.360198,0.007801,0.263539,0.013548
CASY,2019-03-12,0.331197,0.008838,0.181751,0.010153
CASY,2020-03-10,0.189476,0.010131,0.163266,0.013714
CASY,2020-06-09,0.005595,0.008167,0.188609,0.01451
DUOL,2022-03-03,0.401009,0.010354,0.195703,0.008445
DUOL,2021-11-10,0.378943,0.005403,0.204845,0.007799
DUOL,2023-08-08,0.315279,0.006311,0.223617,0.00605
DUOL,2022-05-12,0.490154,0.011198,0.105366,0.007117
MNST,2019-02-27,0.056843,0.007251,0.10733,0.008279
MNST,2018-08-08,0.159624,0.007628,0.128414,0.008579
MNST,2019-05-02,0.122419,0.007922,0.190043,0.011132
MNST,2019-11-07,-0.070994,0.008499,0.204557,0.003968
MNST,2020-08-04,-0.145929,0.008136,0.099166,0.00956
MNST,2019-08-07,0.120576,0.007652,0.150315,0.006349
MNST,2020-11-05,-0.004151,0.007634,0.194892,0.009722
MNST,2020-05-07,-0.032692,0.005363,0.179825,0.010406
MNST,2021-02-25,-0.054956,0.007065,0.18693,0.008617
MNST,2021-08-05,0.02641,0.007496,0.086675,0.00638
MNST,2021-11-04,-0.013988,0.005859,0.015748,0.007282
MNST,2021-05-06,0.08664,0.006564,0.161769,0.010207
MNST,2018-11-07,-0.11133,0.007844,0.21805,0.011319
MNST,2020-02-27,-0.097455,0.008312,0.11272,0.005926
EOLS,2020-02-25,0.311546,0.007798,0.202731,0.007177
EOLS,2020-05-11,0.187853,0.014669,0.124902,0.008844
EOLS,2019-04-30,0.16399,0.01543,0.229223,0.006188
EOLS,2020-08-10,0.301479,0.011336,0.151933,0.008422
EOLS,2019-08-12,0.33498,0.011512,0.203821,0.00738
EOLS,2019-11-04,0.434561,0.009901,0.173477,0.006547
DDI,2022-05-10,-0.02921,0.007278,0.175857,0.011831
DDI,2022-08-09,-0.015053,0.012075,0.140411,0.006229
TPR,2021-11-11,0.697497,0.006415,0.382305,0.004588
TPR,2020-10-29,0.524398,0.006065,0.366817,0.004924
TPR,2020-08-13,0.438515,0.005265,0.29118,0.005241
TPR,2020-04-30,0.189912,0.006564,0.165668,0.006943
TPR,2019-11-05,0.261892,0.006116,0.215842,0.005441
TPR,2021-08-19,0.691087,0.008723,0.410277,0.00454
TPR,2021-02-04,0.486427,0.004707,0.328295,0.004538
TPR,2019-08-15,0.432596,0.006254,0.238186,0.005424
TPR,2020-02-06,0.299177,0.005556,0.165572,0.009718
TPR,2021-05-06,0.644003,0.005609,0.41263,0.004461
TPR,2018-10-30,0.569442,0.004973,0.306724,0.007272
ES,2019-08-01,0.328919,0.008394,0.073892,0.008497
ES,2021-02-17,0.433732,0.004331,0.116634,0.012684
ES,2019-05-02,0.392756,0.009787,0.09783,0.012025
ES,2018-11-02,0.134262,0.01,0.152638,0.010781
ES,2019-02-21,0.443867,0.00849,0.130126,0.009432
ES,2019-11-06,0.090337,0.008003,0.12389,0.010923
ES,2020-05-07,0.309895,0.007436,0.134305,0.010951
ES,2021-11-03,0.128341,0.007296,0.114011,0.009093
ES,2020-02-20,0.389479,0.009233,0.13751,0.012465
ES,2021-07-30,0.229647,0.007134,0.176112,0.008372
ES,2021-05-10,0.179697,0.006609,0.147792,0.008389
FANG,2024-08-06,0.02754,0.01049,0.219328,0.008117
FANG,2022-11-08,0.345245,0.013685,0.231628,0.010954
FANG,2023-08-01,0.141757,0.012945,0.189976,0.00806
FANG,2020-11-03,0.136349,0.00602,0.177773,0.009999
FANG,2021-05-04,0.535734,0.009756,0.18166,0.009751
FANG,2022-02-23,0.421209,0.010753,0.188805,0.009315
FANG,2023-05-02,0.101959,0.014815,0.158279,0.008525
FANG,2024-02-21,0.019746,0.010714,0.197664,0.00952
FANG,2022-08-02,0.64104,0.013133,0.23301,0.009276
FANG,2020-08-04,-0.048207,0.007856,0.12241,0.010514
FANG,2019-08-07,0.291416,0.009227,0.234216,0.011955
FANG,2023-11-07,0.014031,0.011029,0.215871,0.008328
FANG,2019-05-08,0.214559,0.005285,0.208053,0.00871
FANG,2020-02-19,0.289653,0.008359,0.252495,0.007232
FANG,2019-02-20,0.221256,0.00905,0.178471,0.010759
FANG,2019-11-06,0.062227,0.012507,0.094047,0.012312
FANG,2021-08-03,0.243768,0.008221,0.175278,0.006698
FANG,2022-05-03,0.362043,0.013016,0.189125,0.009524
FANG,2023-02-22,0.549856,0.013536,0.211894,0.008385
FANG,2020-05-05,-0.08057,0.020408,0.109416,0.010332
FANG,2024-05-01,0.021656,0.009967,0.246403,0.008476
FANG,2021-02-23,0.190801,0.007919,0.206772,0.009174
FANG,2021-11-05,0.172193,0.011772,0.204335,0.011779
CIVB,2020-10-23,0.374654,0.005107,0.134254,0.010505
CIVB,2019-05-03,0.364365,0.009335,0.194069,0.007832
CIVB,2021-10-27,0.197356,0.006477,0.209943,0.012826
CIVB,2021-07-23,0.109564,0.005464,0.146801,0.011803
CIVB,2021-04-23,0.337774,0.005575,0.183089,0.009732
CIVB,2019-02-15,0.546087,0.006182,0.24543,0.007638
CIVB,2021-02-05,0.36032,0.004977,0.156155,0.011626
CIVB,2020-04-24,0.269759,0.01019,0.073072,0.013187
CIVB,2019-10-25,0.411801,0.009752,0.133483,0.005914
CIVB,2019-07-26,0.319579,0.011851,0.141976,0.008744
CIVB,2020-02-07,0.34521,0.004364,0.196827,0.008243
CIVB,2020-07-24,0.369755,0.010633,0.091485,0.003586
ADSK,2019-05-23,0.441884,0.005366,0.244002,0.005635
ADSK,2019-08-27,0.52343,0.006877,0.23098,0.004978
ADSK,2017-11-28,0.438452,0.006976,0.173325,0.005734
ADSK,2020-05-27,0.285136,0.007336,0.073842,0.007583
ADSK,2019-11-26,0.551251,0.007598,0.168923,0.00416
ADSK,2020-08-25,0.592917,0.005867,0.222769,0.007101
ADSK,2018-08-23,0.473571,0.005398,0.186673,0.004266
ADSK,2018-11-20,0.568801,0.007599,0.214079,0.005664
ADSK,2024-02-29,0.434737,0.006162,0.173736,0.007949
ADSK,2024-06-11,0.411704,0.006448,0.186366,0.008129
ADSK,2021-05-27,0.521327,0.005345,0.258661,0.007282
ADSK,2020-02-27,0.627111,0.006464,0.150416,0.006099
AXGN,2020-02-24,0.377292,0.006352,0.221867,0.010837
AXGN,2021-05-05,0.366964,0.009076,0.213375,0.010861
AXGN,2018-10-29,0.563841,0.004039,0.214299,0.011263
AXGN,2019-02-26,0.537976,0.00751,0.195709,0.011463
AXGN,2018-02-28,0.471143,0.006932,0.235472,0.007315
AXGN,2020-05-06,0.139177,0.008435,0.022115,0.01183
AXGN,2020-10-29,0.34554,0.010974,0.088684,0.012465
AXGN,2019-08-06,0.433658,0.005216,0.192219,0.009901
AXGN,2019-05-08,0.397284,0.004844,0.209363,0.00989
AXGN,2020-08-05,0.169977,0.010736,0.133267,0.009615
AXGN,2019-11-06,0.460805,0.003114,0.172528,0.011099
AXGN,2021-11-03,0.242091,0.010188,0.076935,0.012909
AXGN,2021-08-04,0.381216,0.008682,0.167895,0.00486
ARAY,2021-08-11,0.499483,0.009562,0.211616,0.011659
ARAY,2021-01-27,0.316176,0.01177,0.136081,0.010362
ARAY,2022-04-27,0.218209,0.007812,0.212667,0.006176
ARAY,2019-04-23,0.22782,0.014558,0.188911,0.011604
ARAY,2020-10-29,0.123047,0.008319,0.122407,0.011158
ARAY,2020-01-28,0.25334,0.012127,0.256764,0.012236
ARAY,2020-08-13,0.155901,0.009615,0.160899,0.00917
ARAY,2020-04-28,0.140149,0.011945,0.072446,0.013868
ARAY,2019-10-29,0.152197,0.013472,0.198998,0.009817
ARAY,2019-08-15,0.288481,0.013527,0.143253,0.007071
ARAY,2022-08-10,0.394662,0.007216,0.238599,0.007582
ARAY,2022-01-26,0.267988,0.008651,0.208714,0.009349
ARAY,2019-01-22,0.460847,0.014869,0.255237,0.009731
ARAY,2021-04-27,0.444684,0.00994,0.250597,0.010629
ARAY,2018-10-30,0.335502,0.010886,0.212858,0.011884
SJM,2021-06-03,0.179935,0.00912,0.195662,0.009812
SJM,2018-11-28,0.135436,0.006323,0.118156,0.009062
SJM,2021-08-26,0.026851,0.019417,0.17626,0.009107
SJM,2019-02-26,0.386065,0.003948,0.229844,0.007125
SJM,2020-11-24,0.413468,0.00934,0.285268,0.009115
SJM,2022-06-07,0.04189,0.02439,0.273253,0.01007
SJM,2022-08-23,-0.020282,0.02381,0.215584,0.009195
SJM,2020-08-25,0.288632,0.007085,0.213758,0.012561
SJM,2018-06-07,0.437557,0.006393,0.215534,0.006956
SJM,2021-11-23,0.037091,0.019231,0.248283,0.012197
SJM,2021-02-25,0.464442,0.009402,0.16168,0.008168
SJM,2020-02-26,0.153022,0.004404,0.166855,0.010696
SJM,2022-03-01,0.023697,0.02381,0.265723,0.009251
SJM,2020-06-04,0.322622,0.010342,0.163446,0.0088
SJM,2019-06-06,0.395709,0.005141,0.257998,0.008704
SJM,2019-11-22,0.140188,0.005609,0.183378,0.012098
AMCR,2021-05-04,0.653962,0.005309,0.148798,0.007459
AMCR,2021-08-17,0.583378,0.005058,0.174061,0.009178
AMCR,2020-05-11,0.340425,0.006435,0.137166,0.008008
AMCR,2021-11-02,0.446721,0.005337,0.173645,0.007255
AMCR,2021-02-02,0.549371,0.007203,0.223161,0.00941
DZSI,2021-05-03,0.38887,0.013211,0.247898,0.01103
DZSI,2022-08-02,0.258643,0.00723,0.254771,0.007594
DZSI,2021-08-03,0.443247,0.009048,0.33179,0.008793
DZSI,2022-05-03,0.17295,0.005348,0.174893,0.010412
DZSI,2022-02-11,0.477175,0.005169,0.229273,0.007903
DZSI,2021-11-02,0.554167,0.012376,0.281836,0.008715
DZSI,2019-02-28,0.427144,0.01191,0.168265,0.007937
DZSI,2021-02-22,0.374,0.009174,0.352723,0.006594
ETN,2020-02-04,-0.176093,0.003215,0.195471,0.008713
ETN,2020-11-03,-0.255199,0.002607,0.211584,0.010582
ETN,2021-05-04,0.601897,0.003331,0.237434,0.011151
ETN,2022-08-02,0.556285,0.003864,0.243282,0.008694
ETN,2019-01-31,0.488503,0.003445,0.147528,0.011252
ETN,2022-02-04,0.537172,0.003302,0.201128,0.00835
ETN,2020-04-30,-0.220313,0.006241,0.060905,0.010333
ETN,2019-04-30,0.410721,0.004669,0.160544,0.010866
ETN,2021-08-03,0.537819,0.002893,0.202734,0.010965
ETN,2022-05-03,0.651146,0.003297,0.158967,0.008217
ETN,2021-11-02,0.576728,0.00679,0.201593,0.014416
ETN,2019-10-29,0.088535,0.00866,0.148189,0.007343
ETN,2019-07-30,0.38381,0.005046,0.130435,0.0085
ETN,2020-07-29,-0.018379,0.006055,0.039324,0.008716
ETN,2021-02-02,0.232924,0.006659,0.227615,0.010035
ETN,2018-10-30,0.412505,0.00766,0.135126,0.011118
XYL,2019-08-01,0.409759,0.003665,0.203262,0.005842
XYL,2019-05-02,0.446284,0.003581,0.164756,0.008277
XYL,2021-05-04,0.575033,0.006556,0.258146,0.005244
XYL,2022-02-03,0.332385,0.007209,0.250902,0.00647
XYL,2020-07-30,0.210329,0.007854,0.160646,0.005403
XYL,2020-10-29,0.158954,0.006558,0.155868,0.005622
XYL,2022-08-02,0.498119,0.006086,0.278941,0.00872
XYL,2019-01-31,0.585945,0.003538,0.281446,0.006595
XYL,2019-10-31,0.229953,0.005924,0.200334,0.009284
XYL,2021-08-03,0.593517,0.005663,0.270639,0.005962
XYL,2021-11-02,0.094209,0.008964,0.197041,0.006358
XYL,2020-05-05,-0.123034,0.008416,0.0916,0.00746
XYL,2021-02-04,0.157738,0.008203,0.248805,0.006239
XYL,2020-02-06,0.080934,0.00578,0.162118,0.00752
XYL,2018-10-30,0.54606,0.004532,0.249461,0.007349
BMY,2018-10-25,0.500826,0.009492,0.222213,0.009789
BMY,2024-04-25,0.418953,0.008826,0.24484,0.007006
BMY,2021-04-29,0.630559,0.005333,0.227866,0.007474
BMY,2019-07-25,0.443188,0.004992,0.184398,0.007706
BMY,2021-10-27,0.613729,0.003399,0.224783,0.008708
BMY,2021-07-28,0.684267,0.002276,0.267298,0.007034
BMY,2023-10-26,0.520487,0.006222,0.296079,0.009011
BMY,2022-07-27,0.549718,0.006287,0.230659,0.008646
BMY,2022-02-04,0.599689,0.007901,0.231914,0.009288
BMY,2019-10-31,0.542486,0.00517,0.131547,0.005155
BMY,2019-04-25,0.501168,0.004516,0.148653,0.009755
BMY,2018-02-05,0.529581,0.008631,0.160208,0.008186
BMY,2020-11-05,0.653456,0.004145,0.239233,0.007821
BMY,2020-05-07,0.391699,0.008802,0.176419,0.008319
BMY,2020-08-06,0.518018,0.006295,0.245962,0.008527
BMY,2024-07-26,0.502716,0.008439,0.210352,0.007558
BMY,2023-02-02,0.501203,0.010882,0.21371,0.010516
BMY,2021-02-04,0.673096,0.007488,0.243147,0.011175
BMY,2022-04-29,0.513868,0.005749,0.20082,0.007498
BMY,2024-02-02,0.498254,0.008507,0.292155,0.00679
BMY,2020-02-06,0.415148,0.006057,0.166664,0.004885
BMY,2023-07-27,0.46561,0.008044,0.295793,0.007985
BMY,2022-10-26,0.568462,0.007126,0.251562,0.009032
CEVA,2018-11-08,0.23065,0.009403,0.186582,0.010154
CEVA,2022-05-10,0.407304,0.006274,0.114422,0.009959
CEVA,2021-02-16,0.397678,0.006213,0.148003,0.010329
CEVA,2022-02-15,0.359711,0.007497,0.185422,0.007468
CEVA,2022-08-09,0.16261,0.010136,0.15732,0.01091
CEVA,2020-02-18,0.453306,0.011429,0.191855,0.008822
CEVA,2020-11-05,0.396298,0.008901,0.19247,0.010414
CEVA,2020-05-11,0.26693,0.009865,0.129883,0.010461
CEVA,2020-08-10,0.223546,0.010958,0.203297,0.006601
CEVA,2019-11-08,0.3314,0.008892,0.235336,0.006969
